series_release,series_code,series_description,geoAreaCode,X,Y,ISO3CD,geoAreaName,sliceId,Age,Sex,Units,Age_description,Sex_description,Units_description,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,last_5_years_mean,latest_year,latest_value,latest_source,latest_nature,FID
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",384,-5.552690016,7.62211586,CIV,Côte d'Ivoire,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,465
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",384,-5.552690016,7.62211586,CIV,Côte d'Ivoire,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,466
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",388,-77.31068409,18.15616857,JAM,Jamaica,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,467
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",388,-77.31068409,18.15616857,JAM,Jamaica,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,468
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",392,139.2716103,36.6554539,JPN,Japan,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,469
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",392,139.2716103,36.6554539,JPN,Japan,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,470
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",398,66.65359159,48.01963494,KAZ,Kazakhstan,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,471
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",398,66.65359159,48.01963494,KAZ,Kazakhstan,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,472
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",400,37.13024774,30.65365973,JOR,Jordan,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,473
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",400,37.13024774,30.65365973,JOR,Jordan,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,474
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",404,37.86096816,0.534797278,KEN,Kenya,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,4.39769796429934,,,4.397698,2014,4.397698,DHS,C,475
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",404,37.86096816,0.534797278,KEN,Kenya,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,1.768005,,,1.768005,2014,1.768005,DHS,C,476
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",408,127.1803633,40.1462645,PRK,Democratic People's Republic of Korea,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,477
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",408,127.1803633,40.1462645,PRK,Democratic People's Republic of Korea,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,478
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",410,127.8610254,36.45201023,KOR,Republic of Korea,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,479
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",410,127.8610254,36.45201023,KOR,Republic of Korea,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,480
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",414,47.49305029,29.53949468,KWT,Kuwait,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,481
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",414,47.49305029,29.53949468,KWT,Kuwait,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,482
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",417,74.52324839,41.46204516,KGZ,Kyrgyzstan,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,0,,,,,0,2012,0,DHS,C,483
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",417,74.52324839,41.46204516,KGZ,Kyrgyzstan,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,484
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",418,101.9901968,20.27482773,LAO,Lao People's Democratic Republic,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,485
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",418,101.9901968,20.27482773,LAO,Lao People's Democratic Republic,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,486
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",422,35.89391711,33.92152458,LBN,Lebanon,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,487
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",422,35.89391711,33.92152458,LBN,Lebanon,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,488
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",426,28.25362195,-29.58041814,LSO,Lesotho,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,489
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",426,28.25362195,-29.58041814,LSO,Lesotho,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,490
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",428,26.42461876,56.64196636,LVA,Latvia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,491
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",428,26.42461876,56.64196636,LVA,Latvia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,492
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",430,-9.311879038,6.448381009,LBR,Liberia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,4.20964471263456,,,,,,,,,,,2007,4.209645,DHS,C,493
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",430,-9.311879038,6.448381009,LBR,Liberia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,494
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",434,18.0295985,27.04042819,LBY,Libya,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,495
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",434,18.0295985,27.04042819,LBY,Libya,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,496
